ID,Cycliste,Nationality,Points,Racedays,Km,Wins,Top_10,Weight,Height,Age,UCI_rank,All_time_rank,Team,TDF_starts,Giro_starts,Vuelta_starts,Roubaix_starts,MSR_starts,LBL_starts,Ronde_starts,Lombardia_starts,GC_wins,Oneday_Race_wins,ITT_wins,Gt_Participation,Classic_Participation,GT_Classic_Participation,Carreer_Major_Wins,Points_per_Km,Points_per_days,days_between_wins,top10_percent
641,Alexey Lutsenko,kazakhstan,440,39,6609,1,10,74.0,1.74,28,75,454,astana-pro-team,5,1,2,0,5,4,4,0,5,7,3,8,13,21,12,0.0665758813738841,11.282051282051285,39.0,0.2564102564102564
642,Fabio Felline,italy,196,48,7498,1,6,68.0,1.75,30,189,791,astana-pro-team,3,5,3,0,7,4,2,6,1,5,2,11,19,30,6,0.026140304081088292,4.083333333333333,48.0,0.125
643,Gorka Izagirre,spain,399,61,10238,1,5,66.0,1.76,33,82,943,astana-pro-team,8,2,4,2,2,7,2,3,1,6,0,14,16,30,7,0.03897245555772612,6.540983606557377,61.0,0.08196721311475409
644,Aleksandr Vlasov,russia,1023,40,6469,3,20,68.0,1.86,24,12,1773,astana-pro-team,0,1,1,0,1,0,0,2,0,3,0,2,3,5,3,0.1581388158911733,25.575,13.333333333333336,0.5
645,Merhawi Kudus,eritrea,80,46,7810,0,2,58.0,1.73,26,520,NC,astana-pro-team,1,1,5,0,1,3,0,1,1,1,0,7,5,12,2,0.010243277848911651,1.7391304347826086,inf,0.043478260869565216
646,Manuele Boaro,italy,41,49,7466,0,3,64.0,1.73,33,713,NC,astana-pro-team,0,8,3,1,7,1,1,3,0,0,0,11,13,24,0,0.005491561746584515,0.8367346938775511,inf,0.061224489795918366
647,Omar Fraile,spain,190,66,11133,0,2,72.0,1.83,30,263,1814,astana-pro-team,3,2,6,0,1,5,0,2,0,1,0,11,8,19,1,0.017066379232911166,2.878787878787879,inf,0.030303030303030307
648,Dmitriy Gruzdev,kazakhstan,35,44,6317,0,0,72.0,1.83,34,NC,NC,astana-pro-team,4,1,2,7,1,0,6,0,1,0,6,7,14,21,1,0.0055406047174291605,0.7954545454545454,inf,0.0
649,Hugo Houle,canada,119,47,7838,0,1,72.0,1.82,30,346,NC,astana-pro-team,2,2,1,7,4,2,8,1,0,0,1,5,22,27,0,0.015182444501148253,2.5319148936170213,inf,0.02127659574468085
650,Yevgeniy Gidich,kazakhstan,36,33,5045,0,2,69.0,1.79,24,1522,NC,astana-pro-team,0,0,0,0,1,0,2,0,1,1,0,0,3,3,2,0.0071357779980178405,1.0909090909090908,inf,0.060606060606060615
651,Laurens De Vreese,belgium,15,33,5021,0,0,76.0,1.9,32,1816,NC,astana-pro-team,0,0,1,6,2,3,10,0,0,0,0,1,21,22,0,0.002987452698665605,0.4545454545454545,inf,0.0
652,Alex Aranburu,spain,320,44,7495,0,9,63.0,1.78,25,105,NC,astana-pro-team,0,0,3,0,1,0,0,1,0,1,0,3,2,5,1,0.04269513008672448,7.272727272727272,inf,0.20454545454545456
653,Davide Martinelli,italy,23,35,5246,0,1,71.0,1.86,27,1636,NC,astana-pro-team,0,1,0,0,1,1,1,1,0,0,0,1,4,5,0,0.004384292794510103,0.6571428571428571,inf,0.028571428571428567
654,Vadim Pronskiy,kazakhstan,48,20,3005,0,2,58.0,1.73,22,792,NC,astana-pro-team,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015973377703826955,2.4,inf,0.1
655,Jonas Gregaard,denmark,55,48,7923,0,1,66.0,1.86,24,926,NC,astana-pro-team,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0.006941814969077371,1.1458333333333333,inf,0.02083333333333333
656,Nikita Stalnov,kazakhstan,36,30,4480,0,3,63.0,1.76,29,671,NC,astana-pro-team,0,0,2,0,0,1,0,1,0,0,0,2,2,4,0,0.008035714285714285,1.2,inf,0.1
657,Óscar Rodríguez,spain,118,50,8055,0,4,63.0,1.79,25,328,NC,astana-pro-team,0,1,2,0,0,0,0,0,0,0,0,3,0,3,0,0.014649286157666046,2.36,inf,0.08
658,Daniil Fominykh,kazakhstan,20,34,5046,0,0,69.0,1.85,29,NC,NC,astana-pro-team,0,0,1,3,0,0,3,0,0,0,3,1,6,7,0,0.003963535473642489,0.5882352941176471,inf,0.0
659,Zhandos Bizhigitov,kazakhstan,0,32,4723,0,0,76.0,1.92,29,NC,NC,astana-pro-team,0,1,0,2,0,0,2,0,0,0,1,1,4,5,0,0.0,0.0,inf,0.0
660,Hernando Bohórquez,colombia,8,25,3914,0,0,68.0,1.78,28,1529,NC,astana-pro-team,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.002043944813490036,0.32,inf,0.0
661,Rodrigo Contreras,colombia,25,44,6934,0,1,68.0,1.8,26,1244,NC,astana-pro-team,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.003605422555523508,0.5681818181818182,inf,0.022727272727272728
662,Yuriy Natarov,kazakhstan,25,30,4973,0,0,68.0,1.86,23,1341,NC,astana-pro-team,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.005027146591594611,0.8333333333333334,inf,0.0
663,Harold Tejada,colombia,58,34,5723,0,1,63.0,1.8,23,508,NC,astana-pro-team,1,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0.010134544819150795,1.7058823529411764,inf,0.029411764705882356
664,Artyom Zakharov,kazakhstan,3,8,1244,0,0,70.0,1.8,29,1371,NC,astana-pro-team,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.002411575562700965,0.375,inf,0.0
665,Michael Matthews,australia,656,28,4818,1,11,72.0,1.78,30,32,151,team-sunweb,5,3,2,0,8,4,1,3,0,8,3,10,16,26,8,0.13615608136156082,23.42857142857143,28.0,0.3928571428571429
666,Wilco Kelderman,netherlands,911,44,7262,0,22,65.0,1.85,29,15,784,team-sunweb,3,4,4,0,0,1,0,8,1,0,3,11,9,20,1,0.12544753511429355,20.704545454545453,inf,0.5
667,Nicolas Roche,ireland,123,34,5337,0,6,70.0,1.78,36,245,908,team-sunweb,10,4,9,0,3,7,1,6,1,2,2,23,17,40,3,0.02304665542439573,3.6176470588235294,inf,0.17647058823529413
668,Tiesj Benoot,belgium,514,38,6574,1,7,72.0,1.9,26,49,985,team-sunweb,4,0,1,3,2,2,6,4,0,1,0,5,17,22,1,0.07818679647094615,13.526315789473687,38.0,0.18421052631578946
669,Søren Kragh Andersen,denmark,796,43,7000,4,10,73.0,1.78,26,33,978,team-sunweb,3,0,1,3,3,1,5,0,0,1,2,4,12,16,1,0.11371428571428573,18.511627906976745,10.75,0.2325581395348837
670,Nikias Arndt,germany,80,45,7474,0,1,77.5,1.88,29,873,1467,team-sunweb,4,2,4,5,4,0,8,0,0,1,0,10,17,27,1,0.010703773080010704,1.7777777777777777,inf,0.022222222222222227
671,Marc Hirschi,switzerland,891,37,6223,2,9,61.0,1.74,22,10,1615,team-sunweb,1,0,0,0,1,2,0,1,0,1,0,1,4,5,1,0.1431785312550217,24.08108108108108,18.5,0.2432432432432433
672,Sam Oomen,netherlands,160,40,6410,0,1,,,25,318,NC,team-sunweb,0,3,1,0,1,3,0,3,1,0,0,4,7,11,1,0.0249609984399376,4.0,inf,0.025
673,Jasha Sütterlin,germany,125,42,6339,0,6,78.0,1.84,28,412,NC,team-sunweb,1,2,1,6,4,0,6,3,0,0,0,4,19,23,0,0.019719198611768414,2.9761904761904763,inf,0.14285714285714285
674,Jai Hindley,australia,784,55,8728,4,12,60.0,1.75,24,22,1584,team-sunweb,0,2,1,0,0,0,0,3,2,0,0,3,3,6,2,0.08982584784601283,14.254545454545456,13.75,0.21818181818181814
675,Robert Power,australia,106,46,7272,0,4,68.0,1.84,25,320,NC,team-sunweb,0,1,2,0,0,2,0,3,0,2,0,3,5,8,2,0.014576457645764575,2.3043478260869565,inf,0.08695652173913042
676,Cees Bol,netherlands,265,38,6390,1,8,83.0,1.94,25,295,NC,team-sunweb,2,0,0,1,1,0,2,0,0,1,0,2,4,6,1,0.041471048513302036,6.973684210526316,38.0,0.21052631578947367
677,Michael Storer,australia,160,49,7822,0,8,68.0,1.77,23,380,NC,team-sunweb,0,0,3,0,0,1,0,2,0,0,0,3,3,6,0,0.020455126566095633,3.26530612244898,inf,0.16326530612244894
678,Ilan Van Wilder,belgium,26,19,2867,0,1,63.0,1.71,20,824,NC,team-sunweb,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0.009068712940355772,1.368421052631579,inf,0.05263157894736842
679,Nils Eekhoff,netherlands,174,27,4270,0,4,,1.89,22,121,NC,team-sunweb,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.04074941451990632,6.4444444444444455,inf,0.14814814814814814
680,Chad Haga,united-states,105,34,5501,0,5,71.5,1.91,32,367,NC,team-sunweb,2,6,3,0,1,2,0,2,0,0,2,11,5,16,0,0.019087438647518638,3.0882352941176467,inf,0.14705882352941174
681,Casper Pedersen,denmark,207,36,6004,1,2,74.0,1.86,24,174,NC,team-sunweb,1,0,1,1,1,1,1,0,0,1,0,2,4,6,1,0.03447701532311792,5.75,36.0,0.05555555555555555
682,Asbjørn Kragh Andersen,denmark,21,29,4275,0,4,72.0,1.82,28,767,NC,team-sunweb,0,0,0,2,0,0,1,0,0,0,0,0,3,3,0,0.004912280701754386,0.7241379310344828,inf,0.13793103448275862
683,Max Kanter,germany,149,54,8248,0,6,68.0,1.76,23,561,NC,team-sunweb,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.01806498545101843,2.759259259259259,inf,0.1111111111111111
684,Nico Denz,germany,173,55,8846,1,6,71.0,1.83,26,370,NC,team-sunweb,0,3,1,4,1,0,4,1,0,1,0,4,10,14,1,0.019556861858467105,3.145454545454545,55.0,0.10909090909090907
685,Felix Gall,austria,8,12,1670,0,1,,,22,NC,NC,team-sunweb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004790419161676647,0.6666666666666666,inf,0.08333333333333333
686,Chris Hamilton,australia,72,47,7705,0,0,,1.78,25,506,NC,team-sunweb,0,3,1,0,0,2,0,4,0,0,0,4,6,10,0,0.009344581440622972,1.5319148936170213,inf,0.0
687,Martijn Tusveld,netherlands,64,36,5705,0,0,70.0,1.87,27,981,NC,team-sunweb,0,1,2,0,0,0,0,1,0,0,0,3,1,4,0,0.0112182296231376,1.7777777777777777,inf,0.0
688,Alberto Dainese,italy,141,44,6586,1,9,70.0,1.76,22,377,NC,team-sunweb,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.02140904949893714,3.2045454545454546,44.0,0.20454545454545456
689,Mark Donovan,great-britain,78,30,4977,0,2,,,21,856,NC,team-sunweb,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0.01567209162145871,2.6,inf,0.06666666666666668
690,Thymen Arensman,netherlands,80,31,5133,0,3,68.0,1.9,21,839,NC,team-sunweb,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0.015585427625170466,2.5806451612903225,inf,0.0967741935483871
691,Joris Nieuwenhuis,netherlands,100,29,4715,0,2,71.0,1.85,24,282,NC,team-sunweb,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0.021208907741251327,3.4482758620689653,inf,0.06896551724137931
692,Martin Salmon,germany,0,34,4727,0,0,59.0,,23,NC,NC,team-sunweb,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,inf,0.0
693,Kevin Vermaerke,united-states,24,8,1247,0,0,67.0,1.79,20,1283,NC,team-sunweb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019246190858059342,3.0,inf,0.0
694,Florian Stork,germany,28,26,4142,0,0,,,23,826,NC,team-sunweb,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.006760019314340898,1.0769230769230769,inf,0.0
695,Ángel Madrazo,spain,28,53,7699,0,0,60.0,1.71,32,986,NC,burgos-bh,0,0,5,2,3,2,0,3,0,1,0,5,10,15,1,0.0036368359527211326,0.5283018867924528,inf,0.0
696,Jetse Bol,netherlands,67,48,7776,0,2,73.0,1.84,31,538,NC,burgos-bh,0,1,4,1,0,0,1,0,0,0,0,5,2,7,0,0.008616255144032922,1.3958333333333333,inf,0.04166666666666666
697,Ricardo Vilela,portugal,29,41,6138,0,1,59.0,1.7,33,1485,NC,burgos-bh,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0.004724666014988596,0.7073170731707317,inf,0.024390243902439025
698,Diego Rubio,spain,60,29,4237,0,3,82.0,1.93,29,384,NC,burgos-bh,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0.01416096294548029,2.0689655172413794,inf,0.10344827586206896
699,Alex Molenaar,netherlands,21,38,5984,0,1,63.0,1.84,21,NC,NC,burgos-bh,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0.0035093582887700536,0.5526315789473685,inf,0.02631578947368421
700,Matthew Gibson,great-britain,0,13,1884,0,0,76.0,1.83,24,NC,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
701,Willie Smit,south-africa,23,51,7927,0,0,72.0,1.8,27,1831,NC,burgos-bh,0,0,2,0,0,0,0,1,0,1,0,2,1,3,1,0.002901475968209916,0.4509803921568628,inf,0.0
702,Jesús Ezquerra,spain,24,35,5237,0,0,67.0,1.85,30,NC,NC,burgos-bh,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0.004582776398701547,0.6857142857142857,inf,0.0
703,José Carlos Prates Neves Fernandes,portugal,1,27,3650,0,1,61.0,1.75,25,1527,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027397260273972595,0.037037037037037035,inf,0.037037037037037035
704,Juan Felipe Osorio,colombia,20,56,8336,0,0,66.0,1.79,25,1317,NC,burgos-bh,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0.0023992322456813818,0.35714285714285715,inf,0.0
705,Óscar Cabedo,spain,36,43,6678,0,0,54.0,1.74,26,1343,NC,burgos-bh,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0.005390835579514825,0.8372093023255814,inf,0.0
706,Manuel Peñalver,spain,27,19,3063,0,6,65.0,1.77,22,885,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881488736532811,1.4210526315789471,inf,0.3157894736842105
707,Jaume Sureda,spain,44,24,3464,0,7,70.0,1.8,24,638,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012702078521939952,1.8333333333333333,inf,0.2916666666666667
708,Jorge Cubero,spain,0,16,2151,0,0,65.0,1.81,28,NC,NC,burgos-bh,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0.0,0.0,inf,0.0
709,Victor Langellotti,monaco,0,1,89,0,0,65.0,1.77,25,NC,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
710,Nícolas Sessler,brazil,0,1,86,0,0,56.0,1.69,26,NC,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
711,Isaac Cantón,spain,0,24,3465,0,0,65.0,1.8,24,NC,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
712,Ángel Fuentes,spain,9,30,4707,0,0,77.0,1.9,24,1656,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019120458891013386,0.3,inf,0.0
713,Pablo Guerrero,spain,0,16,2301,0,0,56.0,1.73,28,NC,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
714,Carlos Canal,spain,0,21,3213,0,0,70.0,1.79,19,2009,NC,burgos-bh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
715,Nairo Quintana,colombia,747,46,7307,5,17,59.0,1.67,30,43,81,team-arkea-samsic,7,2,6,0,0,2,0,3,16,1,2,15,5,20,17,0.1022307376488299,16.23913043478261,9.2,0.3695652173913043
716,Nacer Bouhanni,france,538,35,6255,4,17,65.0,1.75,30,51,147,team-arkea-samsic,3,2,4,0,5,0,0,0,2,18,0,9,5,14,20,0.08601119104716227,15.371428571428574,8.75,0.4857142857142857
717,Warren Barguil,france,671,42,7298,0,13,61.0,1.82,29,36,1249,team-arkea-samsic,6,0,4,0,0,6,0,6,0,1,0,10,12,22,1,0.0919429980816662,15.976190476190474,inf,0.30952380952380953
718,Maxime Bouet,france,9,17,2866,0,0,67.0,1.84,34,1412,NC,team-arkea-samsic,8,2,4,0,3,6,0,3,1,1,0,14,12,26,2,0.00314026517794836,0.5294117647058824,inf,0.0
719,Romain Hardy,france,146,33,4915,0,4,62.0,1.72,32,215,NC,team-arkea-samsic,2,0,3,0,0,3,0,1,0,1,0,5,4,9,1,0.02970498474059003,4.424242424242424,inf,0.12121212121212123
720,Laurent Pichon,france,34,29,5116,0,1,69.0,1.78,34,576,1870,team-arkea-samsic,2,2,2,1,2,6,0,0,0,2,0,6,9,15,2,0.006645817044566067,1.1724137931034482,inf,0.03448275862068965
721,Anthony Delaplace,france,76,35,5410,0,3,65.0,1.81,31,372,NC,team-arkea-samsic,7,0,0,0,0,3,0,1,0,1,0,7,4,11,1,0.014048059149722736,2.1714285714285717,inf,0.08571428571428573
722,Diego Rosa,italy,165,31,4698,0,5,65.0,1.78,31,142,1758,team-arkea-samsic,2,4,2,0,2,2,0,7,1,1,0,8,11,19,2,0.0351213282247765,5.32258064516129,inf,0.16129032258064516
723,Florian Vachon,france,20,19,2782,0,1,65.0,1.79,35,777,1731,team-arkea-samsic,6,0,0,3,1,3,0,0,0,4,0,6,7,13,4,0.007189072609633356,1.0526315789473684,inf,0.05263157894736842
724,Daniel McLay,great-britain,141,36,5647,2,5,72.0,1.85,28,231,1596,team-arkea-samsic,2,0,0,3,3,0,0,0,0,4,0,2,6,8,4,0.024969010093855142,3.9166666666666665,18.0,0.1388888888888889
725,Thomas Boudat,france,57,38,5999,0,5,67.0,1.75,26,443,NC,team-arkea-samsic,2,0,0,0,1,0,0,0,0,3,0,2,1,3,3,0.009501583597266213,1.5,inf,0.13157894736842105
726,Winner Anacona,colombia,80,49,7932,0,2,65.0,1.79,32,451,NC,team-arkea-samsic,3,2,4,0,2,3,0,4,1,0,0,9,9,18,1,0.010085728693898134,1.6326530612244898,inf,0.040816326530612235
727,Élie Gesbert,france,6,3,405,0,0,63.0,1.81,25,1640,NC,team-arkea-samsic,3,0,0,0,0,2,0,1,0,0,0,3,3,6,0,0.014814814814814815,2.0,inf,0.0
728,Bram Welten,netherlands,43,33,5168,0,1,81.0,1.88,23,605,NC,team-arkea-samsic,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0.008320433436532508,1.303030303030303,inf,0.030303030303030307
729,Łukasz Owsian,poland,27,28,4375,0,0,66.0,1.81,30,1506,NC,team-arkea-samsic,0,3,0,0,0,1,0,3,0,0,0,3,4,7,0,0.006171428571428572,0.9642857142857144,inf,0.0
730,Benjamin Declercq,belgium,93,22,3281,0,5,67.0,1.82,26,316,NC,team-arkea-samsic,0,0,0,1,0,4,2,0,0,0,0,0,7,7,0,0.028345016763181963,4.227272727272728,inf,0.2272727272727273
731,Franck Bonnamour,france,47,29,4552,0,4,70.0,1.8,25,785,NC,team-arkea-samsic,0,0,0,3,0,1,0,1,0,0,0,0,5,5,0,0.010325131810193322,1.6206896551724137,inf,0.13793103448275862
732,Dayer Quintana,colombia,48,43,7017,0,0,58.0,1.67,28,1054,NC,team-arkea-samsic,1,2,0,2,3,0,3,3,1,0,0,3,11,14,1,0.006840530141085935,1.1162790697674418,inf,0.0
733,Benoît Jarrier,france,0,28,4299,0,0,69.0,1.79,31,NC,NC,team-arkea-samsic,1,0,0,7,0,0,0,0,0,0,0,1,7,8,0,0.0,0.0,inf,0.0
734,Christophe Noppe,belgium,43,37,5564,0,2,73.0,1.76,26,583,NC,team-arkea-samsic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772825305535586,1.162162162162162,inf,0.054054054054054064
735,Kévin Ledanois,france,93,45,7709,0,4,67.0,1.81,27,369,NC,team-arkea-samsic,3,0,0,1,0,3,0,0,0,0,0,3,4,7,0,0.012063821507329096,2.066666666666667,inf,0.08888888888888889
736,Clément Russo,france,31,44,7192,0,0,73.0,1.86,25,NC,NC,team-arkea-samsic,1,0,0,1,1,0,0,0,1,0,0,1,2,3,1,0.004310344827586207,0.7045454545454546,inf,0.0
737,Donavan Grondin,france,1,26,3747,0,2,77.0,1.83,20,1063,NC,team-arkea-samsic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002668801708033093,0.038461538461538464,inf,0.07692307692307693
738,Connor Swift,great-britain,53,51,8616,0,1,,1.9,25,1057,NC,team-arkea-samsic,1,0,0,0,0,1,0,0,0,1,0,1,1,2,1,0.006151346332404828,1.03921568627451,inf,0.0196078431372549
739,Alan Riou,france,0,33,5001,0,0,68.0,1.76,23,1875,NC,team-arkea-samsic,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,inf,0.0
740,Thibault Guernalec,france,90,29,4515,0,6,71.0,1.85,23,238,NC,team-arkea-samsic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019933554817275743,3.103448275862069,inf,0.20689655172413796
741,Matis Louvel,france,17,33,4955,0,3,73.0,1.87,21,612,NC,team-arkea-samsic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034308779011099893,0.5151515151515151,inf,0.09090909090909093
742,Romain Le Roux,france,5,31,4355,0,0,59.0,1.73,28,NC,NC,team-arkea-samsic,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.001148105625717566,0.16129032258064516,inf,0.0
743,Florentin Lecamus-Lambert,france,0,3,301,0,0,,,21,NC,NC,team-arkea-samsic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
744,Kevin Vauquelin,france,0,7,678,0,3,69.0,1.76,19,858,NC,team-arkea-samsic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.42857142857142855
745,Juan José Lobato,spain,78,26,3981,0,4,64.0,1.73,31,395,924,euskatel-euskadi,1,2,3,2,5,0,3,1,1,3,0,6,11,17,4,0.01959306706857573,3.0,inf,0.15384615384615385
746,Rubén Fernández,spain,137,25,3757,0,10,60.0,1.77,29,185,NC,euskatel-euskadi,0,2,2,0,0,1,0,1,0,0,0,4,2,6,0,0.03646526483896726,5.48,inf,0.4
747,Garikoitz Bravo,spain,3,23,3540,0,0,61.0,1.74,31,1635,NC,euskatel-euskadi,0,0,1,0,1,0,0,1,0,0,0,1,2,3,0,0.000847457627118644,0.13043478260869565,inf,0.0
748,Mikel Bizkarra,spain,60,24,3904,0,0,53.0,1.65,31,810,NC,euskatel-euskadi,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0.015368852459016391,2.5,inf,0.0
749,Mikel Iturria,spain,0,25,4061,0,0,67.0,1.85,28,1583,NC,euskatel-euskadi,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0.0,0.0,inf,0.0
750,Mikel Aristi,spain,0,22,3280,0,1,72.0,1.8,27,NC,NC,euskatel-euskadi,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0.0,0.0,inf,0.045454545454545456
751,Txomin Juaristi,spain,4,24,3869,0,0,67.5,1.82,25,1532,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001033858878263117,0.16666666666666666,inf,0.0
752,Unai Cuadrado,spain,28,16,2384,0,1,,,23,688,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01174496644295302,1.75,inf,0.0625
753,Gotzon Martín,spain,51,21,3558,0,1,,,24,507,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014333895446880268,2.4285714285714284,inf,0.047619047619047616
754,Dzmitry Zhyhunou,belarus,4,14,2490,0,0,72.0,1.8,24,1651,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016064257028112448,0.2857142857142857,inf,0.0
755,Joan Bou,spain,0,20,3301,0,0,,,23,1915,NC,euskatel-euskadi,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0,0.0,inf,0.0
756,Antonio Angulo,spain,29,25,4357,0,2,,,28,870,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006655955932981409,1.16,inf,0.08
757,Antonio Jesus Soto,spain,16,10,1675,0,2,66.0,1.75,26,1001,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955223880597015,1.6,inf,0.2
758,Mikel Alonso,spain,0,13,1867,0,0,,,24,NC,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
759,Julen Irizar,spain,0,32,5009,0,0,67.0,1.78,25,NC,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
760,Diego Lopez,spain,0,14,2124,0,0,,,23,NC,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
761,Ibai Azurmendi,spain,1,19,2790,0,0,,,24,1520,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003584229390681004,0.05263157894736842,inf,0.0
762,Peio Goikoetxea,spain,0,17,2680,0,0,,,28,NC,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
763,Iker Ballarin,spain,0,18,2779,0,0,,,23,NC,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
764,Jokin Aranburu,spain,0,17,2552,0,0,,,23,NC,NC,euskatel-euskadi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,inf,0.0
765,Edvald Boasson Hagen,norway,164,50,8168,0,4,75.0,1.85,33,357,86,ntt-pro-cycling,10,2,2,8,11,1,10,2,9,8,15,14,32,46,17,0.020078354554358472,3.28,inf,0.08
766,Domenico Pozzovivo,italy,227,45,7336,0,2,53.0,1.65,38,227,494,ntt-pro-cycling,3,14,3,0,3,5,0,13,2,0,0,20,21,41,2,0.0309432933478735,5.044444444444443,inf,0.04444444444444445
767,Roman Kreuziger,czech-republic,58,48,7817,0,0,65.0,1.83,34,716,347,ntt-pro-cycling,10,4,4,0,6,11,0,6,3,4,2,18,23,41,7,0.007419726237687092,1.2083333333333333,inf,0.0
768,Giacomo Nizzolo,italy,657,41,6660,4,18,72.0,1.84,31,24,361,ntt-pro-cycling,2,7,1,2,5,0,1,1,1,7,0,10,9,19,8,0.09864864864864864,16.024390243902438,10.25,0.4390243902439024
769,Enrico Gasparotto,switzerland,55,40,6587,0,0,65.0,1.74,38,693,562,ntt-pro-cycling,1,8,5,0,10,11,2,7,1,5,0,14,30,44,6,0.008349779869439806,1.375,inf,0.0
770,Michael Valgren,denmark,195,69,11418,0,3,71.0,1.79,28,211,900,ntt-pro-cycling,6,0,2,0,3,6,4,1,2,3,0,8,14,22,5,0.01707829742511824,2.8260869565217392,inf,0.043478260869565216
771,Louis Meintjes,south-africa,167,53,8492,0,1,61.0,1.73,28,269,NC,ntt-pro-cycling,3,2,6,0,1,4,0,2,1,2,0,11,7,18,3,0.01966556759302873,3.150943396226415,inf,0.018867924528301886
